"athlete","gender","age","sport","gold","silver","bronze","total","id","season","year","country"
"Henri Delaval","Male",34,"Hockey",0,0,0,0,"henri-delaval-1","summer","1948","Belgium"
"José Delaval","Male",27,"Hockey",0,0,0,0,"jose-delaval-1","summer","1948","Belgium"
"Charles Delfosse","Male",35,"Sailing",0,0,0,0,"charles-delfosse-1","summer","1948","Belgium"
"Jacques Delval","Male",40,"Shooting",0,0,0,0,"jacques-delval-1","summer","1948","Belgium"
"Hilaire Deprez","Male",26,"Canoeing",0,0,0,0,"hilaire-deprez-1","summer","1948","Belgium"
"Julien Dobbelaere","Male",27,"Wrestling",0,0,0,0,"julien-dobbelaere-1","summer","1948","Belgium"
"John Doms","Male",23,"Athletics",0,0,0,0,"john-doms-1","summer","1948","Belgium"
"Jean Dubois","Male",33,"Canoeing",0,0,0,0,"jean-dubois-1","summer","1948","Belgium"
"Jean Dubois","Male",21,"Hockey",0,0,0,0,"jean-dubois-2","summer","1948","Belgium"
"Jean-Jacques Enderle","Male",28,"Hockey",0,0,0,0,"jean-jacques-enderle-1","summer","1948","Belgium"
"Robert Everaert","Male",24,"Athletics",0,0,0,0,"robert-everaert-1","summer","1948","Belgium"
"Louis Fauconnier","Male",32,"Modern Pentathlon",0,0,0,0,"louis-fauconnier-1","summer","1948","Belgium"
"Ludovic Franck","Male",40,"Sailing",0,0,0,0,"ludovic-franck-1","summer","1948","Belgium"
"Raphael Glorieux","Male",19,"Cycling",0,0,0,0,"raphael-glorieux-1","summer","1948","Belgium"
"Roger Goossens","Male",21,"Hockey",0,0,0,0,"roger-goossens-1","summer","1948","Belgium"
"Hector Gosset","Male",21,"Athletics",0,0,0,0,"hector-gosset-1","summer","1948","Belgium"
"Léopold Hauben","Male",36,"Fencing",0,0,0,0,"leopold-hauben-1","summer","1948","Belgium"
"�<U+0089>mile Hayoit","Male",49,"Sailing",0,0,0,0,"emile-hayoit-1","summer","1948","Belgium"
"Georges Hellebuyck, Jr.","Male",NA,"Sailing",0,0,0,0,"georges-hellebuyck-jr-1","summer","1948","Belgium"
"Raoul Henkart","Male",41,"Fencing",0,0,0,0,"raoul-henkart-1","summer","1948","Belgium"
"Henri Hermans","Male",29,"Basketball",0,0,0,0,"henri-hermans-1","summer","1948","Belgium"
"Alexander Hollanders","Male",22,"Basketball",0,0,0,0,"alexander-hollanders-1","summer","1948","Belgium"
"Henri Hollanders","Male",25,"Basketball",0,0,0,0,"henri-hollanders-1","summer","1948","Belgium"
"Albert Huybrechts","Male",33,"Sailing",0,0,0,0,"albert-huybrechts-1","summer","1948","Belgium"
"Maria Huybrechts","Female",18,"Swimming",0,0,0,0,"maria-huybrechts-1","summer","1948","Belgium"
"Willy Huybrechts","Male",27,"Sailing",0,0,0,0,"willy-huybrechts-1","summer","1948","Belgium"
"Théophile Huyge","Male",27,"Weightlifting",0,0,0,0,"theophile-huyge-1","summer","1948","Belgium"
"Fernand Isselé","Male",33,"Water Polo",0,0,0,0,"fernand-issele-1","summer","1948","Belgium"
"Karel Istaz","Male",23,"Wrestling",0,0,0,0,"karel-istaz-1","summer","1948","Belgium"
"Ferdinand Jassogne","Male",32,"Fencing",0,0,0,0,"ferdinand-jassogne-1","summer","1948","Belgium"
"Anna Jordaens","Female",20,"Gymnastics",0,0,0,0,"anna-jordaens-1","summer","1948","Belgium"
"�<U+0089>mile Kets","Male",24,"Basketball",0,0,0,0,"emile-kets-1","summer","1948","Belgium"
"Jacques Kielbaye","Male",27,"Hockey",0,0,0,0,"jacques-kielbaye-1","summer","1948","Belgium"
"Herman Kunnen","Male",23,"Athletics",0,0,0,0,"herman-kunnen-1","summer","1948","Belgium"
"Vital L'Hoste","Male",23,"Boxing",0,0,0,0,"vital-lhoste-1","summer","1948","Belgium"
"Eugène Laermans","Male",38,"Fencing",0,0,0,0,"eugene-laermans-1","summer","1948","Belgium"
"Jacques Lafortune","Male",52,"Shooting",0,0,0,0,"jacques-lafortune-1","summer","1948","Belgium"
"Marcel Lafortune","Male",47,"Shooting",0,0,0,0,"marcel-lafortune-1","summer","1948","Belgium"
"Odon Lallemand","Male",NA,"Art Competitions",0,0,0,0,"odon-lallemand-1","summer","1948","Belgium"
"Adolphe Lamot","Male",36,"Wrestling",0,0,0,0,"adolphe-lamot-1","summer","1948","Belgium"
"Léon Lampo","Male",25,"Basketball",0,0,0,0,"leon-lampo-1","summer","1948","Belgium"
"Jacques Lauwerys","Male",60,"Sailing",0,0,0,0,"jacques-lauwerys-1","summer","1948","Belgium"
"Georges Leenheere","Male",28,"Water Polo",0,0,0,0,"georges-leenheere-1","summer","1948","Belgium"
"Fernand Linssen","Male",19,"Athletics",0,0,0,0,"fernand-linssen-1","summer","1948","Belgium"
"Jacques Lippens","Male",34,"Sailing",0,0,0,0,"jacques-lippens-1","summer","1948","Belgium"
"Alphonse Martin","Male",18,"Water Polo",0,0,0,0,"alphonse-martin-1","summer","1948","Belgium"
"Jozef Massy","Male",33,"Canoeing",0,0,0,0,"jozef-massy-1","summer","1948","Belgium"
"Harold Mechelynck","Male",24,"Hockey",0,0,0,0,"harold-mechelynck-1","summer","1948","Belgium"
"Julien Meuris","Male",26,"Basketball",0,0,0,0,"julien-meuris-1","summer","1948","Belgium"
"Raoul Mollet","Male",35,"Modern Pentathlon",0,0,0,0,"raoul-mollet-1","summer","1948","Belgium"
"Henri Niemegeerts","Male",26,"Hockey",0,0,0,0,"henri-niemegeerts-1","summer","1948","Belgium"
"Marcel Nys","Male",36,"Fencing",0,0,0,0,"marcel-nys-1","summer","1948","Belgium"
"Maria Oeyen","Female",17,"Swimming",0,0,0,0,"maria-oeyen-1","summer","1948","Belgium"
"Denise Parmentier","Female",33,"Gymnastics",0,0,0,0,"denise-parmentier-1","summer","1948","Belgium"
"Ben Piessens","Male",35,"Rowing",0,0,0,0,"ben-piessens-1","summer","1948","Belgium"
"Gustave Poppe","Male",23,"Basketball",0,0,0,0,"gustave-poppe-1","summer","1948","Belgium"
"Jean-Marie Radoux","Male",42,"Fencing",0,0,0,0,"jean-marie-radoux-1","summer","1948","Belgium"
"Antoine Raeymaeckers","Male",29,"Wrestling",0,0,0,0,"antoine-raeymaeckers-1","summer","1948","Belgium"
"Marie-Thérèse Renard","Female",23,"Athletics",0,0,0,0,"marie-therese-renard-1","summer","1948","Belgium"
"Joseph Reynders","Male",18,"Swimming",0,0,0,0,"joseph-reynders-1","summer","1948","Belgium"
"Paul Rigaumont","Male",28,"Water Polo",0,0,0,0,"paul-rigaumont-1","summer","1948","Belgium"
"Frans Rombaut","Male",26,"Wrestling",0,0,0,0,"frans-rombaut-1","summer","1948","Belgium"
"Jos Rosa","Male",22,"Rowing",0,0,0,0,"jos-rosa-1","summer","1948","Belgium"
"Raymond Rosier","Male",24,"Athletics",0,0,0,0,"raymond-rosier-1","summer","1948","Belgium"
"Nicole Saeys","Female",23,"Athletics",0,0,0,0,"nicole-saeys-1","summer","1948","Belgium"
"Jenny Schumacher","Female",26,"Gymnastics",0,0,0,0,"jenny-schumacher-1","summer","1948","Belgium"
"Emilie Schwindt","Female",NA,"Fencing",0,0,0,0,"emilie-schwindt-1","summer","1948","Belgium"
"Willy Simons","Male",30,"Water Polo",0,0,0,0,"willy-simons-1","summer","1948","Belgium"
"Raymond Stasse","Male",35,"Fencing",0,0,0,0,"raymond-stasse-1","summer","1948","Belgium"
"René Steurbaut","Male",20,"Basketball",0,0,0,0,"rene-steurbaut-1","summer","1948","Belgium"
"Lucien Theys","Male",21,"Athletics",0,0,0,0,"lucien-theys-1","summer","1948","Belgium"
"Joseph Trimpont","Male",29,"Wrestling",0,0,0,0,"joseph-trimpont-1","summer","1948","Belgium"
"Charles Van Antwerpen","Male",23,"Rowing",0,0,0,0,"charles-van-antwerpen-1","summer","1948","Belgium"
"Yvonne Van Bets","Female",NA,"Gymnastics",0,0,0,0,"yvonne-van-bets-1","summer","1948","Belgium"
"Lionel Van Brabant","Male",21,"Cycling",0,0,0,0,"lionel-van-brabant-1","summer","1948","Belgium"
"Louis Van De Goor","Male",32,"Basketball",0,0,0,0,"louis-van-de-goor-1","summer","1948","Belgium"
"Emile Van De Velde","Male",NA,"Cycling",0,0,0,0,"emile-van-de-velde-1","summer","1948","Belgium"
"Albert Van De Vliet","Male",31,"Canoeing",0,0,0,0,"albert-van-de-vliet-1","summer","1948","Belgium"
"Isidoor Van De Wiele","Male",23,"Athletics",0,0,0,0,"isidoor-van-de-wiele-1","summer","1948","Belgium"
"Frans Van Den Berghen","Male",28,"Canoeing",0,0,0,0,"frans-van-den-berghen-1","summer","1948","Belgium"
"Maria Van Den Brand","Female",24,"Swimming",0,0,0,0,"maria-van-den-brand-1","summer","1948","Belgium"
"Guy, Count Van Den Steen","Male",41,"Art Competitions",0,0,0,0,"guy-count-van-den-steen-1","summer","1948","Belgium"
"Pierre Van Der Haeghen","Male",26,"Sailing",0,0,0,0,"pierre-van-der-haeghen-1","summer","1948","Belgium"
"Anna Van Marcke","Female",24,"Canoeing",0,0,0,0,"anna-van-marcke-1","summer","1948","Belgium"
"Joseph Van Muylders","Male",25,"Hockey",0,0,0,0,"joseph-van-muylders-1","summer","1948","Belgium"
"Henri Van Riel","Male",40,"Sailing",0,0,0,0,"henri-van-riel-1","summer","1948","Belgium"
"Willy Van Rompaey","Male",37,"Sailing",0,0,0,0,"willy-van-rompaey-1","summer","1948","Belgium"
"Albertine Van Roy-Moens","Female",32,"Gymnastics",0,0,0,0,"albertine-van-roy-moens-1","summer","1948","Belgium"
"Louis Van Schill","Male",26,"Cycling",0,0,0,0,"louis-van-schill-1","summer","1948","Belgium"
"Armand Van Wambeke","Male",22,"Basketball",0,0,0,0,"armand-van-wambeke-1","summer","1948","Belgium"
"Lucien Van Weydeveld","Male",21,"Hockey",0,0,0,0,"lucien-van-weydeveld-1","summer","1948","Belgium"
"Yvonne Vandekerckhove","Female",27,"Swimming",0,0,0,0,"yvonne-vandekerckhove-1","summer","1948","Belgium"
"Marcel Vandewattyne","Male",24,"Athletics",0,0,0,0,"marcel-vandewattyne-1","summer","1948","Belgium"
"Caroline Verbraecken-De Loose","Female",23,"Gymnastics",0,0,0,0,"caroline-verbraecken-de-loose-1","summer","1948","Belgium"
"Roger Verhaes","Male",28,"Athletics",0,0,0,0,"roger-verhaes-1","summer","1948","Belgium"
"Charles Vyt","Male",34,"Modern Pentathlon",0,0,0,0,"charles-vyt-1","summer","1948","Belgium"
"André Waterkeyn","Male",30,"Hockey",0,0,0,0,"andre-waterkeyn-1","summer","1948","Belgium"
"Walter Bardgett","Male",15,"Swimming",0,0,0,0,"walter-bardgett-1","summer","1948","Bermuda"
"Robert Cook","Male",15,"Swimming",0,0,0,0,"robert-cook-1","summer","1948","Bermuda"
"Hazzard Dill","Male",29,"Athletics",0,0,0,0,"hazzard-dill-1","summer","1948","Bermuda"
"Phyllis Edness","Female",18,"Athletics",0,0,0,0,"phyllis-edness-1","summer","1948","Bermuda"
"Frank Gosling","Male",30,"Diving",0,0,0,0,"frank-gosling-1","summer","1948","Bermuda"
"Perry Johnson","Male",NA,"Athletics",0,0,0,0,"perry-johnson-1","summer","1948","Bermuda"
"Phyllis Lightbourn-Jones","Female",19,"Athletics",0,0,0,0,"phyllis-lightbourn-jones-1","summer","1948","Bermuda"
"Stanley Lines","Male",30,"Athletics",0,0,0,0,"stanley-lines-1","summer","1948","Bermuda"
"Frank Mahoney","Male",NA,"Athletics",0,0,0,0,"frank-mahoney-1","summer","1948","Bermuda"
"Derek Oatway","Male",17,"Swimming",0,0,0,0,"derek-oatway-1","summer","1948","Bermuda"
"Donald Shanks","Male",NA,"Swimming",0,0,0,0,"donald-shanks-1","summer","1948","Bermuda"
"Philip Tribley","Male",19,"Swimming",0,0,0,0,"philip-tribley-1","summer","1948","Bermuda"
"Algodão","Male",23,"Basketball",0,0,1,1,"algodao-1","summer","1948","Brazil"
"Bráz","Male",27,"Basketball",0,0,1,1,"braz-1","summer","1948","Brazil"
"Alfredo da Motta","Male",27,"Basketball",0,0,1,1,"alfredo-da-motta-1","summer","1948","Brazil"
"Ruy de Freitas","Male",31,"Basketball",0,0,1,1,"ruy-de-freitas-1","summer","1948","Brazil"
"Marcus Vinícius Dias","Male",25,"Basketball",0,0,1,1,"marcus-vinicius-dias-1","summer","1948","Brazil"
"Afonso �<U+0089>vora","Male",29,"Basketball",0,0,1,1,"afonso-evora-1","summer","1948","Brazil"
"Alexandre Gemignani","Male",23,"Basketball",0,0,1,1,"alexandre-gemignani-1","summer","1948","Brazil"
"Alberto Marson","Male",23,"Basketball",0,0,1,1,"alberto-marson-1","summer","1948","Brazil"
"Nilton Pacheco","Male",28,"Basketball",0,0,1,1,"nilton-pacheco-1","summer","1948","Brazil"
"Massinet Sorcinelli","Male",26,"Basketball",0,0,1,1,"massinet-sorcinelli-1","summer","1948","Brazil"
"Ferdinando Alessandri","Male",44,"Fencing",0,0,0,0,"ferdinando-alessandri-1","summer","1948","Brazil"
"Humberto Bedford","Male",32,"Modern Pentathlon",0,0,0,0,"humberto-bedford-1","summer","1948","Brazil"
"Miguel Biancalana","Male",45,"Fencing",0,0,0,0,"miguel-biancalana-1","summer","1948","Brazil"
"Carlos Bittencourt Filho","Male",18,"Sailing",0,0,0,0,"carlos-bittencourt-filho-1","summer","1948","Brazil"
"Aram Boghossian","Male",18,"Swimming",0,0,0,0,"aram-boghossian-1","summer","1948","Brazil"
"Carlos Borchers","Male",40,"Sailing",0,0,0,0,"carlos-borchers-1","summer","1948","Brazil"
"Aloysio Borges","Male",30,"Modern Pentathlon",0,0,0,0,"aloysio-borges-1","summer","1948","Brazil"
"João José Bracony","Male",29,"Sailing",0,0,0,0,"joao-jose-bracony-1","summer","1948","Brazil"
"Manoel Braga","Male",46,"Shooting",0,0,0,0,"manoel-braga-1","summer","1948","Brazil"
"Milton Busin","Male",21,"Diving",0,0,0,0,"milton-busin-1","summer","1948","Brazil"
"Aëcio Coelho","Male",23,"Equestrianism, Modern Pentathlon",0,0,0,0,"aecio-coelho-1","summer","1948","Brazil"
"Piedade Coutinho-Tavares","Female",28,"Swimming",0,0,0,0,"piedade-coutinho-tavares-1","summer","1948","Brazil"
"Maria da Costa","Female",17,"Swimming",0,0,0,0,"maria-da-costa-1","summer","1948","Brazil"
"Ilo da Fonseca","Male",18,"Swimming",0,0,0,0,"ilo-da-fonseca-1","summer","1948","Brazil"
"Anísio da Rocha","Male",35,"Equestrianism",0,0,0,0,"anisio-da-rocha-1","summer","1948","Brazil"
"Adhemar da Silva","Male",20,"Athletics",0,0,0,0,"adhemar-da-silva-1","summer","1948","Brazil"
"Haroldo da Silva","Male",18,"Athletics",0,0,0,0,"haroldo-da-silva-1","summer","1948","Brazil"
"Hélio da Silva","Male",24,"Athletics",0,0,0,0,"helio-da-silva-1","summer","1948","Brazil"
"Fortunato de Barros","Male",32,"Fencing",0,0,0,0,"fortunato-de-barros-1","summer","1948","Brazil"
"João de Faria","Male",35,"Shooting",0,0,0,0,"joao-de-faria-1","summer","1948","Brazil"
"Eloy de Menezes","Male",37,"Equestrianism",0,0,0,0,"eloy-de-menezes-1","summer","1948","Brazil"
"Helena de Menezes","Female",21,"Athletics",0,0,0,0,"helena-de-menezes-1","summer","1948","Brazil"
"Benedicta de Oliveira","Female",20,"Athletics",0,0,0,0,"benedicta-de-oliveira-1","summer","1948","Brazil"
"Edith de Oliveira","Female",19,"Swimming",0,0,0,0,"edith-de-oliveira-1","summer","1948","Brazil"
"Geraldo de Oliveira","Male",28,"Athletics",0,0,0,0,"geraldo-de-oliveira-1","summer","1948","Brazil"
"Walter de Paula","Male",32,"Fencing",0,0,0,0,"walter-de-paula-1","summer","1948","Brazil"
"Paulo Diebold","Male",NA,"Rowing",0,0,0,0,"paulo-diebold-1","summer","1948","Brazil"
"Manoel do Nascimento","Male",21,"Boxing",0,0,0,0,"manoel-do-nascimento-1","summer","1948","Brazil"
"Álvaro dos Santos Filho","Male",36,"Shooting",0,0,0,0,"alvaro-dos-santos-filho-1","summer","1948","Brazil"
"Vicente dos Santos","Male",19,"Boxing",0,0,0,0,"vicente-dos-santos-1","summer","1948","Brazil"
"Victório Ferraz","Male",24,"Sailing",0,0,0,0,"victorio-ferraz-1","summer","1948","Brazil"
"Renyldo Ferreira","Male",25,"Equestrianism",0,0,0,0,"renyldo-ferreira-1","summer","1948","Brazil"
"Silvino Ferreira","Male",33,"Shooting",0,0,0,0,"silvino-ferreira-1","summer","1948","Brazil"
"Antônio Guimarães","Male",48,"Shooting",0,0,0,0,"antonio-guimaraes-1","summer","1948","Brazil"
"Plauto Guimarães","Male",NA,"Swimming",0,0,0,0,"plauto-guimaraes-1","summer","1948","Brazil"
"Ivan Hausen","Male",20,"Athletics",0,0,0,0,"ivan-hausen-1","summer","1948","Brazil"
"Willy Otto Jordan","Male",27,"Swimming",0,0,0,0,"willy-otto-jordan-1","summer","1948","Brazil"
"Gunnar Kemnitz","Male",20,"Diving",0,0,0,0,"gunnar-kemnitz-1","summer","1948","Brazil"
"Rolf Kestener","Male",17,"Swimming",0,0,0,0,"rolf-kestener-1","summer","1948","Brazil"
"Melânia Luz","Female",20,"Athletics",0,0,0,0,"melania-luz-1","summer","1948","Brazil"
"Haroldo Mariano","Male",19,"Diving",0,0,0,0,"haroldo-mariano-1","summer","1948","Brazil"
"Estevão Molnar","Male",32,"Fencing",0,0,0,0,"estevao-molnar-1","summer","1948","Brazil"
"Gertrudes Morg","Female",23,"Athletics",0,0,0,0,"gertrudes-morg-1","summer","1948","Brazil"
"Elisabeth Müller","Female",22,"Athletics",0,0,0,0,"elisabeth-muller-1","summer","1948","Brazil"
"Paluca","Male",22,"Swimming",0,0,0,0,"paluca-1","summer","1948","Brazil"
"Lucila Pini","Female",17,"Athletics",0,0,0,0,"lucila-pini-1","summer","1948","Brazil"
"Francisco Pontes","Male",42,"Equestrianism",0,0,0,0,"francisco-pontes-1","summer","1948","Brazil"
"Rosalvo Ramos","Male",34,"Athletics",0,0,0,0,"rosalvo-ramos-1","summer","1948","Brazil"
"Ruben Ribeiro","Male",37,"Equestrianism",0,0,0,0,"ruben-ribeiro-1","summer","1948","Brazil"
"Wolfgang Richter","Male",21,"Sailing",0,0,0,0,"wolfgang-richter-1","summer","1948","Brazil"
"Sérgio Rodrígues","Male",18,"Swimming",0,0,0,0,"sergio-rodrigues-1","summer","1948","Brazil"
"Talita Rodrígues","Female",13,"Swimming",0,0,0,0,"talita-rodrigues-1","summer","1948","Brazil"
"Salvatore Scianamea","Male",29,"Fencing",0,0,0,0,"salvatore-scianamea-1","summer","1948","Brazil"
"Eleonora Scmitt","Female",16,"Swimming",0,0,0,0,"eleonora-scmitt-1","summer","1948","Brazil"
"Paulo Silva","Male",NA,"Swimming",0,0,0,0,"paulo-silva-1","summer","1948","Brazil"
"Pedro Simão","Male",32,"Shooting",0,0,0,0,"pedro-simao-1","summer","1948","Brazil"
"Allan Sobocinski","Male",16,"Shooting",0,0,0,0,"allan-sobocinski-1","summer","1948","Brazil"
"Henrique Vallim de Aguiar","Male",51,"Fencing",0,0,0,0,"henrique-vallim-de-aguiar-1","summer","1948","Brazil"
"Pércio Zancani","Male",NA,"Rowing",0,0,0,0,"percio-zancani-1","summer","1948","Brazil"
"Raúl Zumbano","Male",22,"Boxing",0,0,0,0,"raul-zumbano-1","summer","1948","Brazil"
"Douglas Bennett","Male",29,"Canoeing",0,1,0,1,"douglas-bennett-1","summer","1948","Canada"
"John Weinzweig","Male",35,"Art Competitions",0,1,0,1,"john-weinzweig-1","summer","1948","Canada"
"Diane Foster","Female",20,"Athletics",0,0,1,1,"diane-foster-1","summer","1948","Canada"
"Pat Jones","Female",17,"Athletics",0,0,1,1,"pat-jones-1","summer","1948","Canada"
"Norm Lane","Male",28,"Canoeing",0,0,1,1,"norm-lane-1","summer","1948","Canada"
"Nancy Mackay","Female",26,"Athletics",0,0,1,1,"nancy-mackay-1","summer","1948","Canada"
"Viola Myers","Female",NA,"Athletics",0,0,1,1,"viola-myers-1","summer","1948","Canada"
"Roland Asselin","Male",31,"Fencing",0,0,0,0,"roland-asselin-1","summer","1948","Canada"
"George Athans","Male",27,"Diving",0,0,0,0,"george-athans-1","summer","1948","Canada"
"Lorne Atkinson","Male",27,"Cycling",0,0,0,0,"lorne-atkinson-1","summer","1948","Canada"
"Ole Bakken","Male",NA,"Basketball",0,0,0,0,"ole-bakken-1","summer","1948","Canada"
"Gabriel Beaudry","Male",20,"Rowing",0,0,0,0,"gabriel-beaudry-1","summer","1948","Canada"
"Bill Bell","Male",NA,"Basketball",0,0,0,0,"bill-bell-1","summer","1948","Canada"
"Lucien Bernier","Male",NA,"Art Competitions",0,0,0,0,"lucien-bernier-1","summer","1948","Canada"
"Gérard Bessette","Male",28,"Art Competitions",0,0,0,0,"gerard-bessette-1","summer","1948","Canada"
"Clifford Blackburn","Male",20,"Boxing",0,0,0,0,"clifford-blackburn-1","summer","1948","Canada"
"Doodie Bloomfield","Male",29,"Basketball",0,0,0,0,"doodie-bloomfield-1","summer","1948","Canada"
"Fritz Brandtner","Male",51,"Art Competitions",0,0,0,0,"fritz-brandtner-1","summer","1948","Canada"
"Alexander Brott","Male",33,"Art Competitions",0,0,0,0,"alexander-brott-1","summer","1948","Canada"
"Ron Cameron","Male",24,"Rowing",0,0,0,0,"ron-cameron-1","summer","1948","Canada"
"Dave Campbell","Male",22,"Basketball",0,0,0,0,"dave-campbell-1","summer","1948","Canada"
"Millie Cheater","Female",20,"Athletics",0,0,0,0,"millie-cheater-1","summer","1948","Canada"
"Robert Christmas","Male",NA,"Rowing",0,0,0,0,"robert-christmas-1","summer","1948","Canada"
"Gérard Côté","Male",35,"Athletics",0,0,0,0,"gerard-cote-1","summer","1948","Canada"
"Jean Coulthard Adams","Female",40,"Art Competitions",0,0,0,0,"jean-coulthard-adams-1","summer","1948","Canada"
"Joyce Court","Female",NA,"Swimming",0,0,0,0,"joyce-court-1","summer","1948","Canada"
"George Covey","Male",NA,"Canoeing",0,0,0,0,"george-covey-1","summer","1948","Canada"
"Eric Coy","Male",34,"Athletics",0,0,0,0,"eric-coy-1","summer","1948","Canada"
"Mario Crete","Male",NA,"Wrestling",0,0,0,0,"mario-crete-1","summer","1948","Canada"
"Fred Daigle","Male",17,"Boxing",0,0,0,0,"fred-daigle-1","summer","1948","Canada"
"Robert Desjarlais","Male",40,"Fencing",0,0,0,0,"robert-desjarlais-1","summer","1948","Canada"
"Doreen Dredge","Female",17,"Athletics",0,0,0,0,"doreen-dredge-1","summer","1948","Canada"
"Rodolphe Dubé","Male",43,"Art Competitions",0,0,0,0,"rodolphe-dube-1","summer","1948","Canada"
"Lloyd Evans","Male",32,"Athletics",0,0,0,0,"lloyd-evans-1","summer","1948","Canada"
"Gerry Fairhead","Male",NA,"Sailing",0,0,0,0,"gerry-fairhead-1","summer","1948","Canada"
"Adam Faul","Male",19,"Boxing",0,0,0,0,"adam-faul-1","summer","1948","Canada"
"Walter Fedorick","Male",30,"Athletics",0,0,0,0,"walter-fedorick-1","summer","1948","Canada"
"Lionel Fournier","Male",31,"Athletics",0,0,0,0,"lionel-fournier-1","summer","1948","Canada"
"Doug Gibson","Male",NA,"Swimming",0,0,0,0,"doug-gibson-1","summer","1948","Canada"
"Allen Gilchrist","Male",16,"Swimming",0,0,0,0,"allen-gilchrist-1","summer","1948","Canada"
"Donna Gilmore","Female",NA,"Athletics",0,0,0,0,"donna-gilmore-1","summer","1948","Canada"
"Bill Gooderham","Male",29,"Sailing",0,0,0,0,"bill-gooderham-1","summer","1948","Canada"
"Shirley Gordon","Female",21,"Athletics",0,0,0,0,"shirley-gordon-1","summer","1948","Canada"
"Gerry Gratton","Male",20,"Weightlifting",0,0,0,0,"gerry-gratton-1","summer","1948","Canada"
"Fred Graves","Male",23,"Rowing",0,0,0,0,"fred-graves-1","summer","1948","Canada"
"Peter Green","Male",28,"Rowing",0,0,0,0,"peter-green-1","summer","1948","Canada"
"Art Griffiths","Male",23,"Rowing",0,0,0,0,"art-griffiths-1","summer","1948","Canada"
"Eddie Haddad","Male",20,"Boxing",0,0,0,0,"eddie-haddad-1","summer","1948","Canada"
"Ted Haggis","Male",24,"Athletics",0,0,0,0,"ted-haggis-1","summer","1948","Canada"
"Betty Hamilton","Female",NA,"Fencing",0,0,0,0,"betty-hamilton-1","summer","1948","Canada"
"William Hamilton","Male",NA,"Cycling",0,0,0,0,"william-hamilton-2","summer","1948","Canada"
"Marvin Hammond","Male",21,"Rowing",0,0,0,0,"marvin-hammond-1","summer","1948","Canada"
"Henry Harper","Male",NA,"Canoeing",0,0,0,0,"henry-harper-1","summer","1948","Canada"
"Doris Hedges","Female",NA,"Art Competitions",0,0,0,0,"doris-hedges-1","summer","1948","Canada"
"Ezra Henniger","Male",20,"Athletics",0,0,0,0,"ezra-henniger-1","summer","1948","Canada"
"Alf Horn","Male",35,"Fencing",0,0,0,0,"alf-horn-1","summer","1948","Canada"
"Jack Hutchins","Male",22,"Athletics",0,0,0,0,"jack-hutchins-1","summer","1948","Canada"
"Art Jackes","Male",24,"Athletics",0,0,0,0,"art-jackes-1","summer","1948","Canada"
"Florent Jodoin","Male",25,"Cycling",0,0,0,0,"florent-jodoin-1","summer","1948","Canada"
"Eric Jubb","Male",NA,"Swimming",0,0,0,0,"eric-jubb-1","summer","1948","Canada"
"Harold Kaplan","Male",52,"Art Competitions",0,0,0,0,"harold-kaplan-1","summer","1948","Canada"
"Jack Keenan","Male",NA,"Boxing",0,0,0,0,"jack-keenan-1","summer","1948","Canada"
"Sybil Kennedy","Female",48,"Art Competitions",0,0,0,0,"sybil-kennedy-1","summer","1948","Canada"
"Harry Kermode","Male",26,"Basketball",0,0,0,0,"harry-kermode-1","summer","1948","Canada"
"Vivian King","Female",18,"Swimming",0,0,0,0,"vivian-king-1","summer","1948","Canada"
"Bob Lacourse","Male",21,"Cycling",0,0,0,0,"bob-lacourse-1","summer","1948","Canada"
"Yvon Lalande","Male",NA,"Art Competitions",0,0,0,0,"yvon-lalande-1","summer","1948","Canada"
"Bennie Lands","Male",27,"Basketball",0,0,0,0,"bennie-lands-1","summer","1948","Canada"
"Bill LaRochelle","Male",22,"Athletics",0,0,0,0,"bill-larochelle-1","summer","1948","Canada"
"Ferdinand Marani","Male",54,"Art Competitions",0,0,0,0,"ferdinand-marani-1","summer","1948","Canada"
"Rhoda Martin","Female",28,"Fencing",0,0,0,0,"rhoda-martin-1","summer","1948","Canada"
"Vera Mathew-Irving","Female",NA,"Art Competitions",0,0,0,0,"vera-mathew-irving-1","summer","1948","Canada"
"Norman May","Male",NA,"Wrestling",0,0,0,0,"norman-may-1","summer","1948","Canada"
"Bill McConnell","Male",NA,"Rowing",0,0,0,0,"bill-mcconnell-1","summer","1948","Canada"
"Ernie McCullough","Male",22,"Athletics",0,0,0,0,"ernie-mccullough-1","summer","1948","Canada"
"Bob McFarlane","Male",21,"Athletics",0,0,0,0,"bob-mcfarlane-1","summer","1948","Canada"
"Don McFarlane","Male",22,"Athletics",0,0,0,0,"don-mcfarlane-2","summer","1948","Canada"
"Pat McGeer","Male",21,"Basketball",0,0,0,0,"pat-mcgeer-1","summer","1948","Canada"
"Tait McKenzie","Male",81,"Art Competitions",0,0,0,0,"tait-mckenzie-1","summer","1948","Canada"
"Paul McLaughlin","Male",28,"Sailing",0,0,0,0,"paul-mclaughlin-1","summer","1948","Canada"
"Kay McNamee","Female",17,"Swimming",0,0,0,0,"kay-mcnamee-1","summer","1948","Canada"
"Peter Mingie","Male",17,"Swimming",0,0,0,0,"peter-mingie-1","summer","1948","Canada"
"Reid Mitchell","Male",21,"Basketball",0,0,0,0,"reid-mitchell-1","summer","1948","Canada"
