"athlete","gender","age","sport","gold","silver","bronze","total","id","season","year","country"
"Jarmo Myllys","Male",32,"Ice Hockey",0,0,1,1,"jarmo-myllys-1","winter","1998","Finland"
"Mika Nieminen","Male",32,"Ice Hockey",0,0,1,1,"mika-nieminen-1","winter","1998","Finland"
"Riikka Nieminen-Välilä","Female",24,"Ice Hockey",0,0,1,1,"riikka-nieminen-valila-1","winter","1998","Finland"
"Janne Niinimaa","Male",22,"Ice Hockey",0,0,1,1,"janne-niinimaa-1","winter","1998","Finland"
"Teppo Numminen","Male",29,"Ice Hockey",0,0,1,1,"teppo-numminen-1","winter","1998","Finland"
"Marja-Helena Pälvilä","Female",27,"Ice Hockey",0,0,1,1,"marja-helena-palvila-1","winter","1998","Finland"
"Ville Peltonen","Male",24,"Ice Hockey",0,0,1,1,"ville-peltonen-1","winter","1998","Finland"
"Tuula Puputti","Female",20,"Ice Hockey",0,0,1,1,"tuula-puputti-1","winter","1998","Finland"
"Ville Räikkönen","Male",25,"Biathlon",0,0,1,1,"ville-raikkonen-1","winter","1998","Finland"
"Karoliina Rantamäki","Female",19,"Ice Hockey",0,0,1,1,"karoliina-rantamaki-1","winter","1998","Finland"
"Tiia Reima","Female",25,"Ice Hockey",0,0,1,1,"tiia-reima-1","winter","1998","Finland"
"Sami Repo","Male",26,"Cross Country Skiing",0,0,1,1,"sami-repo-1","winter","1998","Finland"
"Katja Riipi","Female",22,"Ice Hockey",0,0,1,1,"katja-riipi-1","winter","1998","Finland"
"Kimmo Rintanen","Male",24,"Ice Hockey",0,0,1,1,"kimmo-rintanen-1","winter","1998","Finland"
"Päivi Salo","Female",24,"Ice Hockey",0,0,1,1,"paivi-salo-1","winter","1998","Finland"
"Teemu Selänne","Male",27,"Ice Hockey",0,0,1,1,"teemu-selanne-1","winter","1998","Finland"
"Maria Selin","Female",20,"Ice Hockey",0,0,1,1,"maria-selin-1","winter","1998","Finland"
"Liisa-Maria Sneck","Female",29,"Ice Hockey",0,0,1,1,"liisa-maria-sneck-1","winter","1998","Finland"
"Ari Sulander","Male",29,"Ice Hockey",0,0,1,1,"ari-sulander-1","winter","1998","Finland"
"Esa Tikkanen","Male",33,"Ice Hockey",0,0,1,1,"esa-tikkanen-1","winter","1998","Finland"
"Kimmo Timonen","Male",22,"Ice Hockey",0,0,1,1,"kimmo-timonen-1","winter","1998","Finland"
"Antti Törmänen","Male",27,"Ice Hockey",0,0,1,1,"antti-tormanen-1","winter","1998","Finland"
"Petra Vaarakallio","Female",22,"Ice Hockey",0,0,1,1,"petra-vaarakallio-1","winter","1998","Finland"
"Juha Ylönen","Male",25,"Ice Hockey",0,0,1,1,"juha-ylonen-1","winter","1998","Finland"
"Janne Ahonen","Male",20,"Ski Jumping",0,0,0,0,"janne-ahonen-1","winter","1998","Finland"
"Juha Alm","Male",28,"Cross Country Skiing",0,0,0,0,"juha-alm-1","winter","1998","Finland"
"Alisa Drei","Female",19,"Figure Skating",0,0,0,0,"alisa-drei-1","winter","1998","Finland"
"Harri Eloranta","Male",34,"Biathlon",0,0,0,0,"harri-eloranta-1","winter","1998","Finland"
"Janne Hänninen","Male",22,"Speed Skating",0,0,0,0,"janne-hanninen-1","winter","1998","Finland"
"Minna Hesso","Female",21,"Snowboarding",0,0,0,0,"minna-hesso-1","winter","1998","Finland"
"Vesa Hietalahti","Male",28,"Biathlon",0,0,0,0,"vesa-hietalahti-1","winter","1998","Finland"
"Katja Holanti","Female",23,"Biathlon",0,0,0,0,"katja-holanti-1","winter","1998","Finland"
"Markus Hurme","Male",20,"Snowboarding",0,0,0,0,"markus-hurme-1","winter","1998","Finland"
"Satu Järvelä","Female",20,"Snowboarding",0,0,0,0,"satu-jarvela-1","winter","1998","Finland"
"Milla Jauho","Female",22,"Cross Country Skiing",0,0,0,0,"milla-jauho-1","winter","1998","Finland"
"Minna Karhu","Female",26,"Freestyle Skiing",0,0,0,0,"minna-karhu-1","winter","1998","Finland"
"Sebu Kuhlberg","Male",24,"Snowboarding",0,0,0,0,"sebu-kuhlberg-1","winter","1998","Finland"
"Mika Laitinen","Male",24,"Ski Jumping",0,0,0,0,"mika-laitinen-1","winter","1998","Finland"
"Mari Lampinen","Female",26,"Biathlon",0,0,0,0,"mari-lampinen-1","winter","1998","Finland"
"Lauri Lassila","Male",21,"Freestyle Skiing",0,0,0,0,"lauri-lassila-1","winter","1998","Finland"
"Aleksi Litovaara","Male",21,"Snowboarding",0,0,0,0,"aleksi-litovaara-1","winter","1998","Finland"
"Mika Marila","Male",24,"Alpine Skiing",0,0,0,0,"mika-marila-1","winter","1998","Finland"
"Ari-Pekka Nikkola","Male",28,"Ski Jumping",0,0,0,0,"ari-pekka-nikkola-1","winter","1998","Finland"
"Anita Nyman","Female",26,"Cross Country Skiing",0,0,0,0,"anita-nyman-1","winter","1998","Finland"
"Jussi Oksanen","Male",18,"Snowboarding",0,0,0,0,"jussi-oksanen-1","winter","1998","Finland"
"Kalle Palander","Male",20,"Alpine Skiing",0,0,0,0,"kalle-palander-1","winter","1998","Finland"
"Olli-Pekka Peltola","Male",28,"Biathlon",0,0,0,0,"olli-pekka-peltola-1","winter","1998","Finland"
"Tanja Poutiainen","Female",17,"Alpine Skiing",0,0,0,0,"tanja-poutiainen-1","winter","1998","Finland"
"Kati Pulkkinen","Female",22,"Cross Country Skiing",0,0,0,0,"kati-pulkkinen-1","winter","1998","Finland"
"Paavo Puurunen","Male",24,"Biathlon",0,0,0,0,"paavo-puurunen-1","winter","1998","Finland"
"Tuulikki Pyykkönen","Female",34,"Cross Country Skiing",0,0,0,0,"tuulikki-pyykkonen-1","winter","1998","Finland"
"Henna Raita","Female",23,"Alpine Skiing",0,0,0,0,"henna-raita-1","winter","1998","Finland"
"Satu Salonen","Female",24,"Cross Country Skiing",0,0,0,0,"satu-salonen-1","winter","1998","Finland"
"Kati Sundqvist-Venäläinen","Female",22,"Cross Country Skiing",0,0,0,0,"kati-sundqvist-venalainen-1","winter","1998","Finland"
"Sami Uotila","Male",21,"Alpine Skiing",0,0,0,0,"sami-uotila-1","winter","1998","Finland"
"Jean-Luc Crétier","Male",31,"Alpine Skiing",1,0,0,1,"jean-luc-cretier-1","winter","1998","France"
"Karine Ruby","Female",20,"Snowboarding",1,0,0,1,"karine-ruby-1","winter","1998","France"
"Sébastien Foucras","Male",26,"Freestyle Skiing",0,1,0,1,"sebastien-foucras-1","winter","1998","France"
"Marina Anissina","Female",22,"Figure Skating",0,0,1,1,"marina-anissina-1","winter","1998","France"
"Nicolas Bal","Male",19,"Nordic Combined",0,0,1,1,"nicolas-bal-1","winter","1998","France"
"Philippe Candeloro","Male",25,"Figure Skating",0,0,1,1,"philippe-candeloro-1","winter","1998","France"
"Sylvain Guillaume","Male",29,"Nordic Combined",0,0,1,1,"sylvain-guillaume-1","winter","1998","France"
"Fabrice Guy","Male",29,"Nordic Combined",0,0,1,1,"fabrice-guy-1","winter","1998","France"
"Emmanuel Hostache","Male",22,"Bobsleigh",0,0,1,1,"emmanuel-hostache-1","winter","1998","France"
"�<U+0089>ric Le Chanony","Male",29,"Bobsleigh",0,0,1,1,"eric-le-chanony-1","winter","1998","France"
"Florence Masnada","Female",29,"Alpine Skiing",0,0,1,1,"florence-masnada-1","winter","1998","France"
"Bruno Mingeon","Male",30,"Bobsleigh",0,0,1,1,"bruno-mingeon-1","winter","1998","France"
"Gwendal Peizerat","Male",25,"Figure Skating",0,0,1,1,"gwendal-peizerat-1","winter","1998","France"
"Max Robert","Male",30,"Bobsleigh",0,0,1,1,"max-robert-1","winter","1998","France"
"Ludovic Roux","Male",18,"Nordic Combined",0,0,1,1,"ludovic-roux-1","winter","1998","France"
"Sarah Abitbol","Female",22,"Figure Skating",0,0,0,0,"sarah-abitbol-1","winter","1998","France"
"Richard Aimonetto","Male",25,"Ice Hockey",0,0,0,0,"richard-aimonetto-1","winter","1998","France"
"�<U+0089>ric Alard","Male",30,"Bobsleigh",0,0,0,0,"eric-alard-1","winter","1998","France"
"Pierre Allard","Male",25,"Ice Hockey",0,0,0,0,"pierre-allard-1","winter","1998","France"
"Sébastien Amiez","Male",25,"Alpine Skiing",0,0,0,0,"sebastien-amiez-1","winter","1998","France"
"Patrice Bailly-Salins","Male",33,"Biathlon",0,0,0,0,"patrice-bailly-salins-1","winter","1998","France"
"Hervé Balland","Male",34,"Cross Country Skiing",0,0,0,0,"herve-balland-1","winter","1998","France"
"Stéphane Barin","Male",27,"Ice Hockey",0,0,0,0,"stephane-barin-1","winter","1998","France"
"Florence Baverel-Robert","Female",23,"Biathlon",0,0,0,0,"florence-baverel-robert-1","winter","1998","France"
"Stéphane Bernadis","Male",23,"Figure Skating",0,0,0,0,"stephane-bernadis-1","winter","1998","France"
"Charlotte Bernard","Female",25,"Snowboarding",0,0,0,0,"charlotte-bernard-1","winter","1998","France"
"Isabelle Blanc","Female",22,"Snowboarding",0,0,0,0,"isabelle-blanc-1","winter","1998","France"
"Surya Bonaly","Female",24,"Figure Skating",0,0,0,0,"surya-bonaly-1","winter","1998","France"
"Pierrick Bourgeat","Male",22,"Alpine Skiing",0,0,0,0,"pierrick-bourgeat-1","winter","1998","France"
"Philippe Bozon","Male",31,"Ice Hockey",0,0,0,0,"philippe-bozon-1","winter","1998","France"
"Mathieu Bozzetto","Male",24,"Snowboarding",0,0,0,0,"mathieu-bozzetto-1","winter","1998","France"
"Arnaud Briand","Male",27,"Ice Hockey",0,0,0,0,"arnaud-briand-1","winter","1998","France"
"Anne Briand-Bouthiaux","Female",29,"Biathlon",0,0,0,0,"anne-briand-bouthiaux-1","winter","1998","France"
"Nicolas Burtin","Male",26,"Alpine Skiing",0,0,0,0,"nicolas-burtin-1","winter","1998","France"
"Régine Cavagnoud","Female",27,"Alpine Skiing",0,0,0,0,"regine-cavagnoud-1","winter","1998","France"
"Jean Baptiste Charlet","Male",20,"Snowboarding",0,0,0,0,"jean-baptiste-charlet-1","winter","1998","France"
"Guillaume Chastagnol","Male",23,"Snowboarding",0,0,0,0,"guillaume-chastagnol-1","winter","1998","France"
"Patricia Chauvet-Blanc","Female",30,"Alpine Skiing",0,0,0,0,"patricia-chauvet-blanc-1","winter","1998","France"
"Joël Chenal","Male",24,"Alpine Skiing",0,0,0,0,"joel-chenal-1","winter","1998","France"
"Emmanuelle Claret","Female",29,"Biathlon",0,0,0,0,"emmanuelle-claret-1","winter","1998","France"
"Jean-Damien Climonet","Male",28,"Freestyle Skiing",0,0,0,0,"jean-damien-climonet-1","winter","1998","France"
"Jonathan Collomb-Patton","Male",18,"Snowboarding",0,0,0,0,"jonathan-collomb-patton-1","winter","1998","France"
"Anne-Laure Condevaux","Female",24,"Cross Country Skiing",0,0,0,0,"anne-laure-condevaux-1","winter","1998","France"
"Nicolas Conte","Male",24,"Snowboarding",0,0,0,0,"nicolas-conte-1","winter","1998","France"
"Olivier Cotte","Male",25,"Freestyle Skiing",0,0,0,0,"olivier-cotte-1","winter","1998","France"
"Dominique Deniaud","Female",20,"Figure Skating",0,0,0,0,"dominique-deniaud-1","winter","1998","France"
"Nathalie Desmares","Female",25,"Snowboarding",0,0,0,0,"nathalie-desmares-1","winter","1998","France"
"Nicolas Dessum","Male",20,"Ski Jumping",0,0,0,0,"nicolas-dessum-1","winter","1998","France"
"Karl DeWolf","Male",25,"Ice Hockey",0,0,0,0,"karl-dewolf-1","winter","1998","France"
"Serge Djelloul","Male",31,"Ice Hockey",0,0,0,0,"serge-djelloul-1","winter","1998","France"
"Roger Dubé","Male",32,"Ice Hockey",0,0,0,0,"roger-dube-1","winter","1998","France"
"Gregory Dubois","Male",22,"Ice Hockey",0,0,0,0,"gregory-dubois-1","winter","1998","France"
"Thierry Dusserre","Male",30,"Biathlon",0,0,0,0,"thierry-dusserre-1","winter","1998","France"
"Adrien Duvillard","Male",28,"Alpine Skiing",0,0,0,0,"adrien-duvillard-2","winter","1998","France"
"Jean-Christophe Filippin","Male",28,"Ice Hockey",0,0,0,0,"jean-christophe-filippin-1","winter","1998","France"
"Jérôme Gay","Male",22,"Ski Jumping",0,0,0,0,"jerome-gay-1","winter","1998","France"
"Candice Gilg","Female",25,"Freestyle Skiing",0,0,0,0,"candice-gilg-1","winter","1998","France"
"Laurent Gras","Male",21,"Ice Hockey",0,0,0,0,"laurent-gras-1","winter","1998","France"
"François Gravel","Male",29,"Ice Hockey",0,0,0,0,"francois-gravel-1","winter","1998","France"
"Christelle Gros","Female",22,"Biathlon",0,0,0,0,"christelle-gros-1","winter","1998","France"
"Vanessa Gusmeroli","Female",19,"Figure Skating",0,0,0,0,"vanessa-gusmeroli-1","winter","1998","France"
"Thony Hemery","Male",25,"Freestyle Skiing",0,0,0,0,"thony-hemery-1","winter","1998","France"
"Andreas Heymann","Male",31,"Biathlon",0,0,0,0,"andreas-heymann-1","winter","1998","France"
"Laetitia Hubert","Female",23,"Figure Skating",0,0,0,0,"laetitia-hubert-1","winter","1998","France"
"Christobal Huet","Male",22,"Ice Hockey",0,0,0,0,"christobal-huet-1","winter","1998","France"
"Maxence Idesheim","Male",23,"Snowboarding",0,0,0,0,"maxence-idesheim-1","winter","1998","France"
"Martial Jaffredo","Male",21,"Figure Skating",0,0,0,0,"martial-jaffredo-1","winter","1998","France"
"Cédric Kuentz","Male",24,"Speed Skating",0,0,0,0,"cedric-kuentz-1","winter","1998","France"
"Pascal Lavanchy","Male",29,"Figure Skating",0,0,0,0,"pascal-lavanchy-1","winter","1998","France"
"Sophie Lefranc-Duvillard","Female",27,"Alpine Skiing",0,0,0,0,"sophie-lefranc-duvillard-1","winter","1998","France"
"Sabrina Lefrançois","Female",17,"Figure Skating",0,0,0,0,"sabrina-lefrancois-1","winter","1998","France"
"Jean-Philippe Lemoine","Male",33,"Ice Hockey",0,0,0,0,"jean-philippe-lemoine-1","winter","1998","France"
"Bruno Loscos","Male",22,"Short Track Speed Skating",0,0,0,0,"bruno-loscos-1","winter","1998","France"
"Frédéric Marin-Cudraz","Male",24,"Alpine Skiing",0,0,0,0,"frederic-marin-cudraz-1","winter","1998","France"
"Ludovic Mathieu","Male",21,"Short Track Speed Skating",0,0,0,0,"ludovic-mathieu-1","winter","1998","France"
"Sophie Moniotte","Female",28,"Figure Skating",0,0,0,0,"sophie-moniotte-1","winter","1998","France"
"Carole Montillet-Carles","Female",24,"Alpine Skiing",0,0,0,0,"carole-montillet-carles-1","winter","1998","France"
"Anthony Mortas","Male",23,"Ice Hockey",0,0,0,0,"anthony-mortas-1","winter","1998","France"
"Corinne Niogret","Female",25,"Biathlon",0,0,0,0,"corinne-niogret-1","winter","1998","France"
"Nicolas Osseland","Male",19,"Figure Skating",0,0,0,0,"nicolas-osseland-1","winter","1998","France"
"Robert Ouellet","Male",29,"Ice Hockey",0,0,0,0,"robert-ouellet-1","winter","1998","France"
"Fabrice Ougier","Male",26,"Freestyle Skiing",0,0,0,0,"fabrice-ougier-1","winter","1998","France"
"Laure Pequegnot","Female",22,"Alpine Skiing",0,0,0,0,"laure-pequegnot-1","winter","1998","France"
"Denis Perez","Male",32,"Ice Hockey",0,0,0,0,"denis-perez-1","winter","1998","France"
"Karine Philippot","Female",23,"Cross Country Skiing",0,0,0,0,"karine-philippot-1","winter","1998","France"
"Ian Piccard","Male",29,"Alpine Skiing",0,0,0,0,"ian-piccard-1","winter","1998","France"
"Leïla Piccard","Female",27,"Alpine Skiing",0,0,0,0,"leila-piccard-1","winter","1998","France"
"Raphaël Poirée","Male",23,"Biathlon",0,0,0,0,"raphael-poiree-1","winter","1998","France"
"Serge Poudrier","Male",31,"Ice Hockey",0,0,0,0,"serge-poudrier-1","winter","1998","France"
"Christian Pouget","Male",32,"Ice Hockey",0,0,0,0,"christian-pouget-1","winter","1998","France"
"Julien Regnier-Lafforgue","Male",18,"Freestyle Skiing",0,0,0,0,"julien-regnier-lafforgue-1","winter","1998","France"
"Patrick Remy","Male",32,"Cross Country Skiing",0,0,0,0,"patrick-remy-1","winter","1998","France"
"Julien Robert","Male",23,"Biathlon",0,0,0,0,"julien-robert-1","winter","1998","France"
"François Rozenthal","Male",22,"Ice Hockey",0,0,0,0,"francois-rozenthal-1","winter","1998","France"
"Maurice Rozenthal","Male",22,"Ice Hockey",0,0,0,0,"maurice-rozenthal-1","winter","1998","France"
"Christophe Saioni","Male",29,"Alpine Skiing",0,0,0,0,"christophe-saioni-1","winter","1998","France"
"Philippe Sanchez","Male",28,"Cross Country Skiing",0,0,0,0,"philippe-sanchez-1","winter","1998","France"
"Christophe Ségura","Male",23,"Snowboarding",0,0,0,0,"christophe-segura-1","winter","1998","France"
"François Simond","Male",28,"Alpine Skiing",0,0,0,0,"francois-simond-1","winter","1998","France"
"Mélanie Suchet","Female",21,"Alpine Skiing",0,0,0,0,"melanie-suchet-1","winter","1998","France"
"Tony Vannucci Roos","Male",20,"Snowboarding",0,0,0,0,"tony-vannucci-roos-1","winter","1998","France"
"Annick Vaxelaire-Pierrel","Female",23,"Cross Country Skiing",0,0,0,0,"annick-vaxelaire-pierrel-1","winter","1998","France"
"Doriane Vidal","Female",21,"Snowboarding",0,0,0,0,"doriane-vidal-1","winter","1998","France"
"Sophie Villeneuve","Female",28,"Cross Country Skiing",0,0,0,0,"sophie-villeneuve-1","winter","1998","France"
"Vincent Vittoz","Male",22,"Cross Country Skiing",0,0,0,0,"vincent-vittoz-1","winter","1998","France"
"Jonathan Zwikel","Male",22,"Ice Hockey",0,0,0,0,"jonathan-zwikel-1","winter","1998","France"
"Levan Abramishvili","Male",27,"Alpine Skiing",0,0,0,0,"levan-abramishvili-1","winter","1998","Georgia"
"Sofia Akhmeteli","Female",16,"Alpine Skiing",0,0,0,0,"sofia-akhmeteli-1","winter","1998","Georgia"
"Zurab Dzhidzhishvili","Male",24,"Alpine Skiing",0,0,0,0,"zurab-dzhidzhishvili-1","winter","1998","Georgia"
"Kakha Tsakadze","Male",29,"Ski Jumping",0,0,0,0,"kakha-tsakadze-1","winter","1998","Georgia"
"Katja Seizinger","Female",25,"Alpine Skiing",2,0,1,3,"katja-seizinger-1","winter","1998","Germany"
"Gunda Niemann-Stirnemann-Kleemann","Female",31,"Speed Skating",1,2,0,3,"gunda-niemann-stirnemann-kleemann-1","winter","1998","Germany"
"Uschi Disl","Female",27,"Biathlon",1,1,1,3,"uschi-disl-1","winter","1998","Germany"
"Claudia Pechstein","Female",25,"Speed Skating",1,1,0,2,"claudia-pechstein-1","winter","1998","Germany"
"Katrin Apel","Female",24,"Biathlon",1,0,1,2,"katrin-apel-1","winter","1998","Germany"
"Hilde Gerg","Female",22,"Alpine Skiing",1,0,1,2,"hilde-gerg-1","winter","1998","Germany"
"Christoph Langen","Male",35,"Bobsleigh",1,0,1,2,"christoph-langen-1","winter","1998","Germany"
"Markus Zimmermann","Male",33,"Bobsleigh",1,0,1,2,"markus-zimmermann-1","winter","1998","Germany"
"Petra Behle-Schaaf","Female",29,"Biathlon",1,0,0,1,"petra-behle-schaaf-1","winter","1998","Germany"
"Jan Behrendt","Male",30,"Luge",1,0,0,1,"jan-behrendt-1","winter","1998","Germany"
"Sven Fischer","Male",26,"Biathlon",1,0,0,1,"sven-fischer-1","winter","1998","Germany"
"Ricco Gro�<U+009F>","Male",27,"Biathlon",1,0,0,1,"ricco-gross-1","winter","1998","Germany"
"Georg Hackl","Male",31,"Luge",1,0,0,1,"georg-hackl-1","winter","1998","Germany"
"Olaf Hampel","Male",32,"Bobsleigh",1,0,0,1,"olaf-hampel-1","winter","1998","Germany"
"Marco Jakobs","Male",23,"Bobsleigh",1,0,0,1,"marco-jakobs-1","winter","1998","Germany"
"Stefan Krau�<U+009F>e","Male",30,"Luge",1,0,0,1,"stefan-krausse-1","winter","1998","Germany"
"Silke Kraushaar","Female",27,"Luge",1,0,0,1,"silke-kraushaar-1","winter","1998","Germany"
"Frank Luck","Male",30,"Biathlon",1,0,0,1,"frank-luck-1","winter","1998","Germany"
"Peter Sendel","Male",25,"Biathlon",1,0,0,1,"peter-sendel-1","winter","1998","Germany"
"Nicola Thost","Female",20,"Snowboarding",1,0,0,1,"nicola-thost-1","winter","1998","Germany"
"Martina Zellner","Female",23,"Biathlon",1,0,0,1,"martina-zellner-1","winter","1998","Germany"
"Martina Ertl-Renz","Female",24,"Alpine Skiing",0,1,0,1,"martina-ertl-renz-1","winter","1998","Germany"
"Sven Hannawald","Male",23,"Ski Jumping",0,1,0,1,"sven-hannawald-1","winter","1998","Germany"
"Hansjörg Jäkle","Male",26,"Ski Jumping",0,1,0,1,"hansjorg-jakle-1","winter","1998","Germany"
"Tatjana Mittermayer","Female",33,"Freestyle Skiing",0,1,0,1,"tatjana-mittermayer-1","winter","1998","Germany"
"Babsi Niedernhuber","Female",23,"Luge",0,1,0,1,"babsi-niedernhuber-1","winter","1998","Germany"
"Heidi Renoth","Female",19,"Snowboarding",0,1,0,1,"heidi-renoth-1","winter","1998","Germany"
"Martin Schmitt","Male",20,"Ski Jumping",0,1,0,1,"martin-schmitt-1","winter","1998","Germany"
"Dieter Thoma","Male",28,"Ski Jumping",0,1,0,1,"dieter-thoma-1","winter","1998","Germany"
"Anni Friesinger-Postma","Female",21,"Speed Skating",0,0,1,1,"anni-friesinger-postma-1","winter","1998","Germany"
"Jens Müller","Male",32,"Luge",0,0,1,1,"jens-muller-1","winter","1998","Germany"
"Ingo Steuer","Male",31,"Figure Skating",0,0,1,1,"ingo-steuer-1","winter","1998","Germany"
"Mandy Wötzel","Female",24,"Figure Skating",0,0,1,1,"mandy-wotzel-1","winter","1998","Germany"
"Ronny Ackermann","Male",20,"Nordic Combined",0,0,0,0,"ronny-ackermann-1","winter","1998","Germany"
"Peter Adeberg","Male",29,"Speed Skating",0,0,0,0,"peter-adeberg-1","winter","1998","Germany"
"Karsten Albert","Male",29,"Luge",0,0,0,0,"karsten-albert-1","winter","1998","Germany"
"Oliver Axnick","Male",27,"Curling",0,0,0,0,"oliver-axnick-1","winter","1998","Germany"
"Anke Baier-Loef","Female",25,"Speed Skating",0,0,0,0,"anke-baier-loef-1","winter","1998","Germany"
"Alexander Baumgärtel","Male",25,"Speed Skating",0,0,0,0,"alexander-baumgartel-1","winter","1998","Germany"
"Katja Beer","Female",21,"Biathlon",0,0,0,0,"katja-beer-1","winter","1998","Germany"
"Jochen Behle","Male",37,"Cross Country Skiing",0,0,0,0,"jochen-behle-1","winter","1998","Germany"
"Jan Benda","Male",25,"Ice Hockey",0,0,0,0,"jan-benda-1","winter","1998","Germany"
"Brad Bergen","Male",31,"Ice Hockey",0,0,0,0,"brad-bergen-1","winter","1998","Germany"
"Monika Bergmann-Schmuderer","Female",19,"Alpine Skiing",0,0,0,0,"monika-bergmann-schmuderer-1","winter","1998","Germany"
"Constanze Blum","Female",25,"Cross Country Skiing",0,0,0,0,"constanze-blum-1","winter","1998","Germany"
"Thomas Brandl","Male",28,"Ice Hockey",0,0,0,0,"thomas-brandl-1","winter","1998","Germany"
"Christian Breuer","Male",21,"Speed Skating",0,0,0,0,"christian-breuer-1","winter","1998","Germany"
"Lars Brüggemann","Male",21,"Ice Hockey",0,0,0,0,"lars-bruggemann-1","winter","1998","Germany"
"Josef Buchner","Male",23,"Nordic Combined",0,0,0,0,"josef-buchner-1","winter","1998","Germany"
"Susanne Busch","Female",27,"Short Track Speed Skating",0,0,0,0,"susanne-busch-1","winter","1998","Germany"
"Harald Czudaj","Male",34,"Bobsleigh",0,0,0,0,"harald-czudaj-1","winter","1998","Germany"
"Jens Deimel","Male",25,"Nordic Combined",0,0,0,0,"jens-deimel-1","winter","1998","Germany"
"Frank Dittrich","Male",30,"Speed Skating",0,0,0,0,"frank-dittrich-1","winter","1998","Germany"
"Benoît Doucet","Male",34,"Ice Hockey",0,0,0,0,"benoit-doucet-1","winter","1998","Germany"
"Peter Draisaitl","Male",32,"Ice Hockey",0,0,0,0,"peter-draisaitl-1","winter","1998","Germany"
"Markus Eberle","Male",29,"Alpine Skiing",0,0,0,0,"markus-eberle-1","winter","1998","Germany"
"Anne Eckner","Female",18,"Short Track Speed Skating",0,0,0,0,"anne-eckner-1","winter","1998","Germany"
"Susi Erdmann","Female",30,"Luge",0,0,0,0,"susi-erdmann-1","winter","1998","Germany"
"Sandra Farmand","Female",28,"Snowboarding",0,0,0,0,"sandra-farmand-1","winter","1998","Germany"
"Monique Garbrecht-Enfeldt","Female",29,"Speed Skating",0,0,0,0,"monique-garbrecht-enfeldt-1","winter","1998","Germany"
"Erich Goldmann","Male",21,"Ice Hockey",0,0,0,0,"erich-goldmann-1","winter","1998","Germany"
"Steffen Görmer","Male",29,"Bobsleigh",0,0,0,0,"steffen-gormer-1","winter","1998","Germany"
"Katrin Gutensohn","Female",31,"Alpine Skiing",0,0,0,0,"katrin-gutensohn-1","winter","1998","Germany"
"Regina Häusl","Female",24,"Alpine Skiing",0,0,0,0,"regina-hausl-1","winter","1998","Germany"
"Jochen Hecht","Male",20,"Ice Hockey",0,0,0,0,"jochen-hecht-1","winter","1998","Germany"
"Burgel Heckmair","Female",22,"Snowboarding",0,0,0,0,"burgel-heckmair-1","winter","1998","Germany"
"Dieter Hegen","Male",35,"Ice Hockey",0,0,0,0,"dieter-hegen-1","winter","1998","Germany"
"Josef Hei�<U+009F>","Male",34,"Ice Hockey",0,0,0,0,"josef-heiss-1","winter","1998","Germany"
"Manuela Henkel","Female",23,"Cross Country Skiing",0,0,0,0,"manuela-henkel-1","winter","1998","Germany"
"Carsten Heymann","Male",26,"Biathlon",0,0,0,0,"carsten-heymann-1","winter","1998","Germany"
"Xaver Hoffmann","Male",23,"Snowboarding",0,0,0,0,"xaver-hoffmann-1","winter","1998","Germany"
"Holger Höhne","Male",27,"Curling",0,0,0,0,"holger-hohne-1","winter","1998","Germany"
"Andy Kapp","Male",30,"Curling",0,0,0,0,"andy-kapp-1","winter","1998","Germany"
"Uli Kapp","Male",26,"Curling",0,0,0,0,"uli-kapp-1","winter","1998","Germany"
"Olaf Kölzig","Male",27,"Ice Hockey",0,0,0,0,"olaf-kolzig-1","winter","1998","Germany"
"Bernd Kroschewski","Male",27,"Snowboarding",0,0,0,0,"bernd-kroschewski-1","winter","1998","Germany"
"Uwe Krupp","Male",32,"Ice Hockey",0,0,0,0,"uwe-krupp-1","winter","1998","Germany"
"Daniel Kunce","Male",26,"Ice Hockey",0,0,0,0,"daniel-kunce-1","winter","1998","Germany"
"Yvonne Kunze","Female",20,"Short Track Speed Skating",0,0,0,0,"yvonne-kunze-1","winter","1998","Germany"
"Michael Künzel","Male",24,"Speed Skating",0,0,0,0,"michael-kunzel-1","winter","1998","Germany"
"René Lohse","Male",24,"Figure Skating",0,0,0,0,"rene-lohse-1","winter","1998","Germany"
"Matthias Loo�<U+009F>","Male",22,"Nordic Combined",0,0,0,0,"matthias-looss-1","winter","1998","Germany"
"Mirko Lüdemann","Male",24,"Ice Hockey",0,0,0,0,"mirko-ludemann-1","winter","1998","Germany"
"Andreas Lupzig","Male",29,"Ice Hockey",0,0,0,0,"andreas-lupzig-1","winter","1998","Germany"
"Mark MacKay","Male",33,"Ice Hockey",0,0,0,0,"mark-mackay-1","winter","1998","Germany"
"Carina Meidele","Female",32,"Curling",0,0,0,0,"carina-meidele-1","winter","1998","Germany"
"Klaus Merk","Male",30,"Ice Hockey",0,0,0,0,"klaus-merk-1","winter","1998","Germany"
"Dieter Moherndl","Male",30,"Snowboarding",0,0,0,0,"dieter-moherndl-1","winter","1998","Germany"
"Jochen Molling","Male",24,"Ice Hockey",0,0,0,0,"jochen-molling-1","winter","1998","Germany"
"Johann Mühlegg","Male",27,"Cross Country Skiing",0,0,0,0,"johann-muhlegg-1","winter","1998","Germany"
"Mirko Müller","Male",23,"Figure Skating",0,0,0,0,"mirko-muller-1","winter","1998","Germany"
